[datetime.date(2011, 8, 22), '3', '7', '59', '59', '15', '3', '17', '94', '143']
[datetime.date(2011, 8, 21), '7', '8', '36', '36', '9', '1', '10', '45', '89']
[datetime.date(2011, 8, 20), '12', '5', '45', '45', '12', '3', '12', '42', '99']
[datetime.date(2011, 8, 19), '6', '4', '47', '47', '16', '1', '21', '36', '166']
[datetime.date(2011, 8, 18), '5', '4', '44', '44', '12', '1', '18', '31', '124']
[datetime.date(2011, 8, 17), '5', '1', '37', '37', '3', None, '3', '37', '102']
[datetime.date(2011, 8, 16), '4', '1', '59', '59', '18', '3', '29', '26', '147']
[datetime.date(2011, 8, 15), '5', '7', '42', '42', '4', '1', '3', '61', '78']
[datetime.date(2011, 8, 14), '3', '7', '21', '21', '15', '1', '21', '82', '83']
[datetime.date(2011, 8, 13), '4', '2', '39', '39', '12', None, '12', '52', '136']
[datetime.date(2011, 8, 12), '3', '1', '66', '66', '21', None, '28', '50', '156']
[datetime.date(2011, 8, 11), '5', '1', '27', '27', '9', None, '11', '29', '173']
[datetime.date(2011, 8, 10), '3', '4', '43', '43', '8', '1', '7', '37', '111']
[datetime.date(2011, 8, 9), '3', '4', '49', '49', '18', None, '28', '23', '136']
[datetime.date(2011, 8, 8), '3', '2', '46', '46', '16', '1', '17', '27', '147']
[datetime.date(2011, 8, 7), '5', '6', '29', '29', '8', None, '8', '63', '84']
[datetime.date(2011, 8, 6), '5', '4', '46', '46', '12', '1', '15', '45', '91']
[datetime.date(2011, 8, 5), '6', '1', '36', '36', '8', None, '13', '26', '126']
[datetime.date(2011, 8, 4), '3', '6', '44', '44', '13', None, '18', '34', '142']
[datetime.date(2011, 8, 3), '2', '4', '41', '41', '10', '1', '11', '30', '120']
[datetime.date(2011, 8, 2), '11', '4', '52', '52', '11', '2', '10', '24', '125']
[datetime.date(2011, 8, 1), '3', '2', '61', '61', '11', None, '19', '24', '161']
[datetime.date(2011, 7, 31), '8', '6', '35', '35', '10', '1', '21', '37', '86']
[datetime.date(2011, 7, 30), '4', '4', '40', '40', '8', None, '11', '51', '57']
[datetime.date(2011, 7, 29), None, None, None, None, None, None, None, None, None]
[datetime.date(2011, 7, 28), '3', '4', '62', '62', '10', '1', '11', '28', '133']
[datetime.date(2011, 7, 27), '7', '3', '52', '52', '11', None, '14', '19', '145']
[datetime.date(2011, 7, 26), '7', None, '49', '49', '10', '1', '10', '23', '131']
[datetime.date(2011, 7, 25), '10', None, '57', '57', '5', None, '5', '67', '159']
[datetime.date(2011, 7, 24), '9', '4', '28', '28', '5', None, '8', '52', '69']
[datetime.date(2011, 7, 23), '9', '2', '46', '46', '11', None, '14', '36', '103']
[datetime.date(2011, 7, 22), '3', '1', '40', '40', '9', '2', '9', '27', '212']
[datetime.date(2011, 7, 21), '4', '1', '53', '53', '11', None, '18', '26', '173']
[datetime.date(2011, 7, 20), '4', '3', '38', '38', '10', '1', '14', '27', '238']
[datetime.date(2011, 7, 19), '7', '5', '32', '32', '6', None, '8', '23', '119']
[datetime.date(2011, 7, 18), '9', '9', '47', '47', '11', '1', '12', '89', '111']
[datetime.date(2011, 7, 17), '10', '2', '32', '32', '15', '2', '18', '49', '84']
[datetime.date(2011, 7, 16), '7', '5', '28', '28', '12', '1', '13', '34', '110']
[datetime.date(2011, 7, 15), '6', None, '36', '36', '20', '3', '20', '32', '188']
[datetime.date(2011, 7, 14), '9', '4', '43', '43', '15', '1', '24', '22', '160']
[datetime.date(2011, 7, 13), '6', '4', '46', '46', '10', None, '14', '32', '144']
[datetime.date(2011, 7, 12), '5', '4', '42', '42', '11', '1', '15', '37', '114']
[datetime.date(2011, 7, 11), None, None, None, None, None, None, None, None, None]
[datetime.date(2011, 7, 10), '6', '5', '29', '29', '7', None, '11', '58', '76']
[datetime.date(2011, 7, 9), '13', '8', '46', '46', '10', None, '18', '55', '97']
[datetime.date(2011, 7, 8), '6', '5', '47', '47', '9', None, '11', '30', '138']
[datetime.date(2011, 7, 7), '9', '3', '43', '43', '16', None, '16', '33', '123']
[datetime.date(2011, 7, 6), '7', '1', '55', '55', '14', '1', '13', '32', '123']
[datetime.date(2011, 7, 5), '8', '2', '51', '51', '6', None, '8', '32', '127']
[datetime.date(2011, 7, 4), '5', '1', '66', '66', '11', '2', '18', '61', '157']
[datetime.date(2011, 7, 3), '7', '6', '19', '19', '11', None, '18', '39', '109']
[datetime.date(2011, 7, 2), None, None, None, None, None, None, None, None, None]
[datetime.date(2011, 7, 1), None, None, None, None, None, None, None, None, None]
[datetime.date(2011, 6, 30), '5', '1', '51', '51', '11', '1', '11', '24', '158']
[datetime.date(2011, 6, 29), '8', '4', '48', '48', '10', '2', '9', '30', '157']
[datetime.date(2011, 6, 28), '8', '6', '56', '56', '8', None, '11', '29', '122']
[datetime.date(2011, 6, 27), '5', '5', '56', '56', '14', None, '17', '68', '149']
[datetime.date(2011, 6, 26), '4', '6', '32', '32', '7', None, '9', '30', '57']
[datetime.date(2011, 6, 25), '11', '3', '36', '36', '7', '1', '10', '44', '102']
[datetime.date(2011, 6, 24), '6', '8', '40', '40', '11', '1', '12', '51', '115']
[datetime.date(2011, 6, 23), '10', '2', '27', '27', '7', '2', '8', '38', '52']
[datetime.date(2011, 6, 22), '4', '4', '49', '49', '16', '1', '20', '42', '196']
[datetime.date(2011, 6, 21), None, '2', '47', '47', '15', None, '20', '28', '144']
[datetime.date(2011, 6, 20), '7', '4', '57', '57', '13', '2', '15', '20', '145']
[datetime.date(2011, 6, 19), '7', '6', '23', '23', '9', '1', '12', '44', '82']
[datetime.date(2011, 6, 18), '11', '3', '32', '32', '9', '1', '10', '43', '97']
[datetime.date(2011, 6, 17), '6', '1', '40', '40', '7', None, '8', '46', '162']
[datetime.date(2011, 6, 16), '7', '5', '49', '49', '14', None, '18', '40', '146']
[datetime.date(2011, 6, 15), '11', '4', '37', '37', '14', None, '19', '15', '160']
[datetime.date(2011, 6, 14), '8', '4', '44', '44', '13', None, '18', '26', '136']
[datetime.date(2011, 6, 13), '8', '3', '51', '51', '16', None, '23', '101', '152']
[datetime.date(2011, 6, 12), '6', '5', '29', '29', '9', None, '9', '59', '87']
[datetime.date(2011, 6, 11), '8', '3', '46', '46', '13', '1', '14', '49', '106']
[datetime.date(2011, 6, 10), '10', '3', '45', '45', '13', '3', '15', '39', '147']
[datetime.date(2011, 6, 9), '2', '6', '52', '52', '8', None, '8', '29', None]
[datetime.date(2011, 6, 8), '6', '2', '42', '42', '11', None, '13', '29', '145']
[datetime.date(2011, 6, 7), '5', '2', '49', '49', '11', None, '15', '36', '140']
[datetime.date(2011, 6, 6), '10', '8', '51', '51', '20', '1', '25', '80', '137']
[datetime.date(2011, 6, 5), '7', '11', '45', '45', '12', '1', '11', '48', '208']
[datetime.date(2011, 6, 4), '3', '5', '37', '37', '19', '1', '28', '48', '115']
[datetime.date(2011, 6, 3), '5', '1', '39', '39', '2', None, '2', '15', '168']
[datetime.date(2011, 6, 2), '11', '5', '35', '35', '9', None, '9', '34', '130']
[datetime.date(2011, 6, 1), '4', '4', '43', '43', '11', None, '15', '28', '140']
[datetime.date(2011, 5, 31), '5', '2', '56', '56', '16', None, '22', '32', '147']
[datetime.date(2011, 5, 30), '5', '3', '56', '56', '15', '1', '16', '30', '141']
[datetime.date(2011, 5, 29), '4', '8', '47', '47', '15', '2', '25', '36', '93']
[datetime.date(2011, 5, 28), '5', '5', '46', '46', '13', None, '17', '21', '155']
[datetime.date(2011, 5, 27), '6', '4', '40', '40', '19', '1', '26', '41', '154']
[datetime.date(2011, 5, 26), '11', '7', '56', '56', '17', '1', '21', '21', '182']
[datetime.date(2011, 5, 25), '4', '4', '60', '60', '9', '2', '6', '33', '148']
[datetime.date(2011, 5, 24), '8', None, '55', '55', '13', '1', '15', '22', '171']
[datetime.date(2011, 5, 23), '11', '3', '63', '63', '9', None, '11', '37', '136']
[datetime.date(2011, 5, 22), '3', '8', '26', '26', '16', None, '24', '41', '68']
[datetime.date(2011, 5, 21), '4', '7', '34', '34', '10', '1', '13', '35', '111']
[datetime.date(2011, 5, 20), '7', '3', '44', '44', '17', None, '22', '28', '158']
[datetime.date(2011, 5, 19), '7', '1', '57', '57', '15', '1', '15', '29', '168']
[datetime.date(2011, 5, 18), '4', '9', '42', '42', '16', '1', '18', '37', '146']
[datetime.date(2011, 5, 17), '10', '5', '50', '50', '10', '1', '10', '29', '119']
[datetime.date(2011, 5, 16), '5', '3', '63', '63', '12', '1', '17', '82', '152']
[datetime.date(2011, 5, 15), '7', '6', '33', '33', '11', '1', '16', '43', '131']
[datetime.date(2011, 5, 14), '8', '8', '35', '35', '17', '3', '17', '54', '107']
[datetime.date(2011, 5, 13), '7', '2', '51', '51', '8', '1', '8', '43', '161']
[datetime.date(2011, 5, 12), '3', '5', '45', '45', '13', '2', '17', '34', '170']
[datetime.date(2011, 5, 11), '6', '4', '50', '50', '15', '1', '15', '39', '184']
[datetime.date(2011, 5, 10), '8', '3', '56', '56', '12', None, '15', '25', '164']
[datetime.date(2011, 5, 9), '8', '4', '65', '65', '19', '1', '26', '23', '180']
[datetime.date(2011, 5, 8), '4', '6', '47', '47', '9', '2', '10', '38', '82']
[datetime.date(2011, 5, 7), '4', '4', '56', '56', '14', None, '23', '41', '103']
[datetime.date(2011, 5, 6), '7', '4', '59', '59', '7', '1', '6', '30', '160']
[datetime.date(2011, 5, 5), '2', '2', '45', '45', '7', None, '9', '18', '123']
[datetime.date(2011, 5, 4), '6', '4', '69', '69', '10', '1', '11', '57', '185']
[datetime.date(2011, 5, 3), '6', '2', '26', '26', '7', None, '16', '16', '77']
[datetime.date(2011, 5, 2), '6', '2', '65', '65', '8', '1', '11', '31', '105']
[datetime.date(2011, 5, 1), '8', '5', '25', '25', '4', '1', '3', '36', '53']
[datetime.date(2011, 4, 30), '10', '4', '41', '41', '17', '2', '19', '30', '115']
[datetime.date(2011, 4, 29), '6', '1', '61', '61', '9', '1', '10', '33', '173']
[datetime.date(2011, 4, 28), '3', '3', '64', '64', '7', '1', '9', '25', '149']
[datetime.date(2011, 4, 27), '6', '3', '54', '54', '5', None, '6', '11', '125']
[datetime.date(2011, 4, 26), '5', '4', '62', '62', '7', None, '8', '41', '148']
[datetime.date(2011, 4, 25), None, '5', '36', '36', '3', None, '5', '18', '56']
[datetime.date(2011, 4, 24), '3', '8', '30', '30', '4', '1', '6', '23', '62']
[datetime.date(2011, 4, 23), '6', '5', '36', '36', '12', '4', '11', '53', '93']
[datetime.date(2011, 4, 22), '9', '3', '47', '47', '21', '1', '24', '34', '170']
[datetime.date(2011, 4, 21), '11', '2', '57', '57', '12', '2', '14', '41', '151']
[datetime.date(2011, 4, 20), '8', '3', '52', '52', '16', '2', '19', '31', '188']
[datetime.date(2011, 4, 19), '4', '4', '50', '50', '10', None, '15', '20', '171']
[datetime.date(2011, 4, 18), '5', '5', '75', '75', '16', '1', '18', '71', '133']
[datetime.date(2011, 4, 17), '8', '4', '38', '38', '15', None, '16', '38', '67']
[datetime.date(2011, 4, 16), '9', '6', '63', '63', '17', '2', '16', '45', '118']
[datetime.date(2011, 4, 15), '6', '7', '54', '54', '12', '1', '13', '39', '151']
[datetime.date(2011, 4, 14), '2', '4', '49', '49', '8', None, '9', '24', '66']
[datetime.date(2011, 4, 13), '4', '3', '44', '44', '10', None, '11', '32', '184']
[datetime.date(2011, 4, 12), '8', '3', '59', '59', '7', None, '8', '27', '141']
[datetime.date(2011, 4, 11), '9', '3', '60', '60', '4', '1', '5', '32', '108']
[datetime.date(2011, 4, 10), '9', '10', '38', '38', '6', '1', '10', '45', '66']
[datetime.date(2011, 4, 9), '9', '3', '57', '57', '6', None, '8', '53', '110']
[datetime.date(2011, 4, 8), '5', None, '59', '59', '6', None, '6', '34', '130']
[datetime.date(2011, 4, 7), '5', '1', '61', '61', '5', None, '8', '30', '139']
[datetime.date(2011, 4, 6), '5', '4', '63', '63', '7', None, '7', '29', '90']
[datetime.date(2011, 4, 5), '4', '4', '69', '69', '5', None, '5', '25', '139']
[datetime.date(2011, 4, 4), '8', '5', '74', '74', '9', '1', '9', '39', '165']
[datetime.date(2011, 4, 3), '7', '7', '42', '42', '11', '3', '26', '46', '71']
[datetime.date(2011, 4, 2), '3', '5', '52', '52', '4', None, '7', '42', '103']
[datetime.date(2011, 4, 1), '7', '2', '56', '56', '17', None, '19', '32', '173']
[datetime.date(2011, 3, 31), '8', '4', '56', '56', '6', '1', '6', '33', '118']
[datetime.date(2011, 3, 30), '3', '4', '60', '60', '10', None, '10', '35', '149']
[datetime.date(2011, 3, 29), '6', '3', '64', '64', '11', '3', '15', '28', '146']
[datetime.date(2011, 3, 28), '8', '5', '66', '66', '4', None, '9', '31', '107']
[datetime.date(2011, 3, 27), '2', '3', '39', '39', '8', None, '11', '31', '61']
[datetime.date(2011, 3, 26), '7', '1', '64', '64', '12', None, '18', '99', '107']
[datetime.date(2011, 3, 25), '7', '2', '71', '71', '7', None, '7', '33', '119']
[datetime.date(2011, 3, 24), '9', '4', '69', '69', '12', '2', '11', '29', '182']
[datetime.date(2011, 3, 23), '6', '4', '69', '69', '11', None, '13', '29', '141']
[datetime.date(2011, 3, 22), '5', '5', '62', '62', '3', None, '5', '36', '143']
[datetime.date(2011, 3, 21), '11', '3', '69', '69', '7', '2', '6', '24', '156']
[datetime.date(2011, 3, 20), '4', '8', '28', '28', '4', None, '9', '50', '59']
[datetime.date(2011, 3, 19), '7', '5', '64', '64', '8', None, '10', '67', '136']
[datetime.date(2011, 3, 18), '9', '2', '57', '57', '12', None, '20', '25', '188']
[datetime.date(2011, 3, 17), '7', '5', '60', '60', '10', '1', '17', '27', '183']
[datetime.date(2011, 3, 16), '8', '2', '55', '55', '8', '1', '9', '29', '129']
[datetime.date(2011, 3, 15), '8', '3', '78', '78', '11', None, '12', '29', '138']
[datetime.date(2011, 3, 14), '8', '6', '79', '79', '5', None, '8', '79', '141']
[datetime.date(2011, 3, 13), '9', '4', '48', '48', '11', '1', '13', '41', '60']
[datetime.date(2011, 3, 12), '6', '6', '61', '61', '13', '3', '15', '38', '92']
[datetime.date(2011, 3, 11), '10', '2', '60', '60', '13', '1', '16', '33', '166']
[datetime.date(2011, 3, 10), '10', '2', '60', '60', '13', '1', '16', '33', '166']
[datetime.date(2011, 3, 9), '4', '2', '73', '73', '7', '2', '6', '26', '136']
[datetime.date(2011, 3, 8), '4', '6', '53', '53', '7', '2', '6', '29', '173']
[datetime.date(2011, 3, 7), '6', '7', '79', '79', '8', '1', '7', '34', '135']
[datetime.date(2011, 3, 6), '4', '5', '45', '45', '5', None, '7', '38', '53']
[datetime.date(2011, 3, 5), '6', '3', '82', '82', '10', None, '16', '45', '92']
[datetime.date(2011, 3, 4), '4', '2', '85', '85', '8', '1', '10', '35', '165']
[datetime.date(2011, 3, 3), '6', '2', '59', '59', '6', '2', '3', '37', '133']
[datetime.date(2011, 3, 2), '4', '2', '74', '74', '7', '2', '7', '24', '176']
[datetime.date(2011, 3, 1), '5', '1', '72', '72', '9', None, '14', '19', '151']
[datetime.date(2011, 2, 28), '6', '1', '79', '79', '13', '1', '15', '19', '130']
[datetime.date(2011, 2, 27), '2', '4', '48', '48', '6', None, '10', '33', '75']
[datetime.date(2011, 2, 26), '8', '2', '64', '64', '5', None, '10', '30', '110']
[datetime.date(2011, 2, 25), '6', '3', '57', '57', '7', None, '9', '29', '190']
[datetime.date(2011, 2, 24), '2', '1', '72', '72', '6', '1', '11', '16', '172']
[datetime.date(2011, 2, 23), '3', '2', '52', '52', '11', '2', '9', '16', '147']
[datetime.date(2011, 2, 22), '4', '3', '57', '57', '4', None, '4', '15', '155']
[datetime.date(2011, 2, 21), '10', '4', '58', '58', '7', None, '9', '66', '150']
[datetime.date(2011, 2, 20), '10', '3', '41', '41', '5', None, '6', '34', '69']
[datetime.date(2011, 2, 19), '8', '1', '70', '70', '7', '2', '11', '38', '129']
[datetime.date(2011, 2, 18), '6', '4', '51', '51', '10', '2', '10', '30', '168']
[datetime.date(2011, 2, 17), '2', '2', '65', '65', '6', None, '8', '29', '137']
[datetime.date(2011, 2, 16), '2', '2', '68', '68', '3', None, None, '20', '112']
[datetime.date(2011, 2, 15), '7', '2', '47', '47', '9', None, '7', '23', '144']
[datetime.date(2011, 2, 14), '5', '4', '84', '84', '10', '4', '10', '27', '123']
[datetime.date(2011, 2, 13), None, '9', '48', '48', '9', '3', '13', '33', '60']
[datetime.date(2011, 2, 12), '9', '4', '68', '68', '4', None, '4', '45', '119']
[datetime.date(2011, 2, 11), '7', '4', '63', '63', '14', None, '17', '28', '200']
[datetime.date(2011, 2, 10), '7', '7', '63', '63', '12', None, '17', '26', '139']
[datetime.date(2011, 2, 9), '6', '3', '72', '72', '12', '1', '11', '31', '136']
[datetime.date(2011, 2, 8), '6', '4', '107', '107', '8', '1', '11', '36', '121']
[datetime.date(2011, 2, 7), '11', '6', '91', '91', '12', None, '14', '74', '155']
[datetime.date(2011, 2, 6), '7', '2', '65', '65', '12', '1', '24', '39', '71']
[datetime.date(2011, 2, 5), '8', '1', '75', '75', '5', None, '9', '33', '84']
[datetime.date(2011, 2, 4), '8', '3', '69', '69', '12', None, '14', '20', '179']
[datetime.date(2011, 2, 3), '5', '2', '66', '66', '11', '1', '15', '24', '162']
[datetime.date(2011, 2, 2), '4', '4', '61', '61', '13', '2', '14', '27', '219']
[datetime.date(2011, 2, 1), '6', '3', '56', '56', '12', '1', '17', '19', '129']
[datetime.date(2011, 1, 31), '10', '2', '57', '57', '7', None, '17', '19', '66']
[datetime.date(2011, 1, 30), None, None, None, None, None, None, None, None, None]
[datetime.date(2011, 1, 29), '6', '1', '67', '67', '4', None, '5', '29', '112']
[datetime.date(2011, 1, 28), '3', '4', '76', '76', '7', '2', '5', '43', '131']
[datetime.date(2011, 1, 27), '9', '1', '80', '80', '5', '3', '5', '23', '147']
[datetime.date(2011, 1, 26), '6', '4', '85', '85', '6', None, '6', '16', '156']
[datetime.date(2011, 1, 25), '5', '2', '63', '63', '4', None, '6', '17', '90']
[datetime.date(2011, 1, 24), '6', '4', '61', '61', '10', None, '13', '22', '138']
[datetime.date(2011, 1, 23), '9', '1', '33', '33', '8', '1', '10', '24', '134']
[datetime.date(2011, 1, 22), '5', '2', '56', '56', '7', None, '10', '65', '77']
[datetime.date(2011, 1, 21), '3', '2', '65', '65', '7', '1', '10', '26', '169']
[datetime.date(2011, 1, 20), '6', '2', '70', '70', '6', None, '8', '22', '138']
[datetime.date(2011, 1, 19), '4', '2', '57', '57', '8', None, '14', '23', '141']
[datetime.date(2011, 1, 18), '8', '3', '70', '70', '6', None, '8', '23', '143']
[datetime.date(2011, 1, 17), '6', '3', '75', '75', '26', '1', '37', '25', '266']
[datetime.date(2011, 1, 16), '6', '7', '35', '35', '9', '1', '15', '28', '97']
[datetime.date(2011, 1, 15), '10', '3', '59', '59', '10', '1', '13', '18', '155']
[datetime.date(2011, 1, 14), '12', '4', '62', '62', '9', '1', '9', '22', '190']
[datetime.date(2011, 1, 13), '4', '3', '55', '55', '14', '2', '14', '31', '139']
[datetime.date(2011, 1, 12), '7', '5', '58', '58', '8', '1', '10', '15', '144']
[datetime.date(2011, 1, 11), '9', '5', '83', '83', '3', None, '5', '16', '162']
[datetime.date(2011, 1, 10), '8', '2', '66', '66', '8', None, '10', '18', '174']
[datetime.date(2011, 1, 9), '10', '4', '50', '50', '6', None, '7', '27', '94']
[datetime.date(2011, 1, 8), '9', '5', '74', '74', '9', '1', '11', '15', '196']
[datetime.date(2011, 1, 7), '2', '4', '43', '43', '2', None, '2', '22', '38']
[datetime.date(2011, 1, 6), '2', '4', '43', '43', '2', None, '2', '22', '38']
[datetime.date(2011, 1, 5), '3', '1', '66', '66', '7', '2', '8', '12', '178']
[datetime.date(2011, 1, 4), '3', '3', '60', '60', '11', '3', '13', '12', '200']
[datetime.date(2011, 1, 3), None, None, None, None, None, None, None, None, None]
[datetime.date(2011, 1, 2), '3', '2', '24', '24', None, None, None, '8', '52']
[datetime.date(2011, 1, 1), '3', '4', '48', '48', '3', None, '4', '38', '46']
[datetime.date(2010, 12, 31), '2', None, '46', '46', '5', None, '9', '18', '134']
[datetime.date(2010, 12, 30), '4', '3', '61', '61', '5', '1', '8', '18', '174']
[datetime.date(2010, 12, 29), '7', None, '47', '47', '4', None, '4', '13', '134']
[datetime.date(2010, 12, 28), '1', '1', '50', '50', '1', None, '1', '9', '176']
[datetime.date(2010, 12, 27), '7', '2', '58', '58', '4', None, '5', '44', '126']
[datetime.date(2010, 12, 26), '3', '5', '29', '29', '3', None, '4', '20', '50']
[datetime.date(2010, 12, 25), '1', '5', '21', '21', '4', '1', '4', '16', '50']
[datetime.date(2010, 12, 24), '6', '3', '37', '37', '9', None, '12', '20', '110']
[datetime.date(2010, 12, 23), '5', '5', '50', '50', '10', None, '19', '28', '211']
[datetime.date(2010, 12, 22), None, None, None, None, None, None, None, None, None]
[datetime.date(2010, 12, 21), '6', None, '68', '68', '10', None, '10', '14', '241']
[datetime.date(2010, 12, 20), '6', '7', '60', '60', '7', None, '9', '26', '206']
[datetime.date(2010, 12, 19), '6', '7', '30', '30', '4', None, '5', '40', '113']
[datetime.date(2010, 12, 18), '2', '1', '49', '49', '6', '1', '7', '32', '160']
[datetime.date(2010, 12, 17), '4', '4', '41', '41', '9', '1', '8', '15', '278']
[datetime.date(2010, 12, 16), '6', '3', '54', '54', '5', None, '5', '6', '256']
[datetime.date(2010, 12, 15), '5', '1', '46', '46', '7', '1', '12', '14', '259']
[datetime.date(2010, 12, 14), '6', '2', '59', '59', '7', None, '11', '11', '328']
[datetime.date(2010, 12, 13), '3', '3', '59', '59', '7', None, '8', '31', '262']
[datetime.date(2010, 12, 12), '9', '7', '22', '22', '9', '3', '7', '19', '114']
[datetime.date(2010, 12, 11), '6', None, '39', '39', '10', '1', '15', '22', '180']
[datetime.date(2010, 12, 10), '5', '2', '55', '55', '13', '5', '10', '17', '182']
[datetime.date(2010, 12, 9), '7', '4', '53', '53', '8', None, '8', '22', '179']
[datetime.date(2010, 12, 8), '11', '2', '58', '58', '11', '3', '11', '15', '179']
[datetime.date(2010, 12, 7), '7', '2', '49', '49', '4', None, '7', '20', '202']
[datetime.date(2010, 12, 6), '6', '4', '57', '57', '4', '2', '6', '44', '179']
[datetime.date(2010, 12, 5), '5', '5', '31', '31', '7', '2', '11', '17', '75']
[datetime.date(2010, 12, 4), '6', '3', '37', '37', '8', None, '8', '19', '191']
[datetime.date(2010, 12, 3), '3', '3', '45', '45', '6', '1', '7', '15', '273']
[datetime.date(2010, 12, 2), '5', '3', '46', '46', '8', None, '9', '12', '193']
[datetime.date(2010, 12, 1), '9', '5', '55', '55', '4', None, '4', '10', '227']
[datetime.date(2010, 11, 30), '5', '4', '53', '53', '6', '1', '6', '16', '150']
[datetime.date(2010, 11, 29), '10', '5', '72', '72', '15', '2', '22', '22', '252']
[datetime.date(2010, 11, 28), '4', '3', '62', '62', '7', '3', '9', '65', '93']
[datetime.date(2010, 11, 27), '2', '4', '57', '57', '13', '2', '18', '30', '232']
[datetime.date(2010, 11, 26), '4', '3', '63', '63', '11', '2', '11', '22', '196']
[datetime.date(2010, 11, 25), '7', '4', '52', '52', '16', '1', '22', '21', '179']
[datetime.date(2010, 11, 24), '4', '4', '73', '73', '8', None, '12', '24', '204']
[datetime.date(2010, 11, 23), '8', '2', '61', '61', '19', None, '20', '27', '142']
[datetime.date(2010, 11, 22), '2', '1', '70', '70', '17', '1', '21', '28', '165']
[datetime.date(2010, 11, 21), '2', '3', '50', '50', '13', None, '17', '42', '77']
[datetime.date(2010, 11, 20), '12', '6', '51', '51', '14', '2', '14', '62', '125']
[datetime.date(2010, 11, 19), '4', '7', '65', '65', '15', '2', '15', '46', '204']
[datetime.date(2010, 11, 18), '5', '4', '46', '46', '11', '2', '12', '23', '212']
[datetime.date(2010, 11, 17), '10', '3', '78', '78', '7', None, '11', '18', '149']
[datetime.date(2010, 11, 16), '7', '2', '60', '60', '13', '3', '11', '21', '134']
[datetime.date(2010, 11, 15), '13', '3', '67', '67', '13', '2', '11', '44', '162']
[datetime.date(2010, 11, 14), '7', '11', '40', '40', '13', '3', '10', '48', '96']
[datetime.date(2010, 11, 13), '6', '5', '59', '59', '14', None, '20', '41', '103']
[datetime.date(2010, 11, 12), '4', '2', '79', '79', '19', '2', '18', '33', '191']
[datetime.date(2010, 11, 11), '7', '6', '29', '29', '12', '2', '13', '45', '70']
[datetime.date(2010, 11, 10), '6', '1', '54', '54', '13', '2', '14', '24', '210']
[datetime.date(2010, 11, 9), '9', '2', '62', '62', '15', None, '17', '26', '183']
[datetime.date(2010, 11, 8), '17', '5', '58', '58', '19', '1', '23', '29', '227']
[datetime.date(2010, 11, 7), '7', '7', '50', '50', '7', None, '8', '53', '88']
[datetime.date(2010, 11, 6), '9', '6', '75', '75', '16', '2', '17', '65', '118']
[datetime.date(2010, 11, 5), '12', '3', '65', '65', '13', '2', '14', '39', '138']
[datetime.date(2010, 11, 4), '5', '1', '56', '56', '9', None, '9', '31', '159']
[datetime.date(2010, 11, 3), '13', '3', '68', '68', '10', None, '12', '17', '140']
[datetime.date(2010, 11, 2), '12', '2', '89', '89', '9', None, '10', '68', '174']
[datetime.date(2010, 11, 1), '4', '3', '51', '51', '5', None, '8', '43', '69']
[datetime.date(2010, 10, 31), '9', '12', '48', '48', '11', '1', '12', '56', '154']
[datetime.date(2010, 10, 30), '8', '3', '44', '44', '17', '2', '20', '36', '154']
[datetime.date(2010, 10, 29), '9', '3', '67', '67', '19', None, '24', '23', '198']
[datetime.date(2010, 10, 28), '4', '1', '62', '62', '8', None, '8', '21', '175']
[datetime.date(2010, 10, 27), '9', '7', '64', '64', '11', '1', '14', '29', '184']
[datetime.date(2010, 10, 26), '4', '3', '65', '65', '11', '1', '10', '34', '154']
[datetime.date(2010, 10, 25), '3', '2', '76', '76', '14', '1', '16', '27', '225']
[datetime.date(2010, 10, 24), '9', '4', '60', '60', '14', '2', '15', '38', '73']
[datetime.date(2010, 10, 23), '11', '9', '45', '45', '10', '2', '15', '63', '124']
[datetime.date(2010, 10, 22), '4', '1', '73', '73', '13', '1', '14', '36', '170']
[datetime.date(2010, 10, 21), '8', '3', '72', '72', '18', '2', '19', '30', '193']
[datetime.date(2010, 10, 20), '5', '1', '54', '54', '7', None, '8', '23', '162']
[datetime.date(2010, 10, 19), '5', '4', '68', '68', '11', None, '13', '32', '164']
[datetime.date(2010, 10, 18), '4', '5', '61', '61', '10', '1', '9', '74', '187']
[datetime.date(2010, 10, 17), '7', '3', '45', '45', '13', '1', '19', '57', '55']
[datetime.date(2010, 10, 16), '9', '3', '63', '63', '6', None, '6', '56', '118']
[datetime.date(2010, 10, 15), '3', '1', '64', '64', '15', '2', '23', '33', '238']
[datetime.date(2010, 10, 14), '8', '7', '81', '81', '19', '2', '23', '45', '152']
[datetime.date(2010, 10, 13), '4', '5', '51', '51', '4', '2', '4', '17', '154']
[datetime.date(2010, 10, 12), '1', '1', '61', '61', '12', '1', '13', '15', '168']
[datetime.date(2010, 10, 11), '8', '3', '77', '77', '16', '3', '16', '38', '194']
[datetime.date(2010, 10, 10), '12', '8', '36', '36', '6', '1', '6', '53', '90']
[datetime.date(2010, 10, 9), '4', '4', '47', '47', '15', None, '16', '59', '163']
[datetime.date(2010, 10, 8), '4', '4', '83', '83', '17', '1', '22', '38', '211']
[datetime.date(2010, 10, 7), '3', '3', '57', '57', '10', None, '14', '31', '158']
[datetime.date(2010, 10, 6), '5', '3', '53', '53', '19', '1', '22', '28', '195']
[datetime.date(2010, 10, 5), '4', '4', '66', '66', '8', '3', '6', '22', '159']
[datetime.date(2010, 10, 4), '6', '6', '53', '53', '17', '2', '19', '26', '187']
