[datetime.date(2011, 8, 15), None, None, None, None, '8', '1', '10', '34', None, '490', '52', '0', '0', '0']
[datetime.date(2011, 8, 14), None, None, None, None, '3', '0', '3', '60', None, '684', '75', '5', '0', '0']
[datetime.date(2011, 8, 13), None, None, None, None, '2', '0', '4', '26', None, '563', '39', '3', '2', '0']
[datetime.date(2011, 8, 12), None, None, None, None, '7', '0', '10', '33', None, '714', '60', '3', '2', '4']
[datetime.date(2011, 8, 11), None, None, None, None, '5', '1', '5', '25', None, '425', '40', '3', '0', '1']
[datetime.date(2011, 8, 10), None, None, None, None, '4', '0', '4', '29', None, '494', '53', '3', '2', '0']
[datetime.date(2011, 8, 9), None, None, None, None, '7', '1', '9', '16', None, '533', '29', '2', '1', '2']
[datetime.date(2011, 8, 8), None, None, None, None, '5', '1', '4', '24', None, '605', '41', '4', '3', '2']
[datetime.date(2011, 8, 7), None, None, None, None, '1', '0', '1', '25', None, '532', '46', '4', '1', '0']
[datetime.date(2011, 8, 6), None, None, None, None, '11', '0', '18', '22', None, '589', '37', '6', '0', '0']
[datetime.date(2011, 8, 5), None, None, None, None, '8', '1', '10', '21', None, '570', '34', '3', '1', '1']
[datetime.date(2011, 8, 4), None, None, None, None, '4', '1', '6', '27', None, '591', '38', '2', '0', '2']
[datetime.date(2011, 8, 3), None, None, None, None, '4', '0', '4', '23', None, '569', '40', '1', '0', '3']
[datetime.date(2011, 8, 2), None, None, None, None, '1', '0', '1', '30', None, '482', '50', '2', '2', '2']
[datetime.date(2011, 8, 1), None, None, None, None, '5', '0', '7', '21', None, '543', '29', '1', '1', '1']
[datetime.date(2011, 7, 31), None, None, None, None, '6', '0', '9', '19', None, '510', '39', '1', '0', '1']
[datetime.date(2011, 7, 30), None, None, None, None, '6', '0', '13', '32', None, '498', '50', '0', '0', '5']
[datetime.date(2011, 7, 29), None, None, None, None, '4', '0', '5', '25', None, '547', '44', '3', '1', '1']
[datetime.date(2011, 7, 28), None, None, None, None, '6', '0', '9', '27', None, '471', '40', '3', '3', '1']
[datetime.date(2011, 7, 27), None, None, None, None, '7', '2', '6', '15', None, '523', '23', '2', '4', '2']
[datetime.date(2011, 7, 26), None, None, None, None, '8', '0', '11', '18', None, '490', '37', '4', '2', '4']
[datetime.date(2011, 7, 25), None, None, None, None, '4', '0', '4', '23', None, '600', '45', '2', '0', '0']
[datetime.date(2011, 7, 24), None, None, None, None, '8', '0', '13', '39', None, '443', '66', '4', '0', '1']
[datetime.date(2011, 7, 23), None, None, None, None, '8', '0', '15', '22', None, '569', '36', '2', '2', '0']
[datetime.date(2011, 7, 22), None, None, None, None, '6', '2', '10', '27', None, '409', '45', '2', '2', '2']
[datetime.date(2011, 7, 21), None, None, None, None, '3', '1', '5', '19', None, '484', '30', '1', '1', '1']
[datetime.date(2011, 7, 20), None, None, None, None, '9', '0', '20', '11', None, '540', '32', '2', '0', '3']
[datetime.date(2011, 7, 19), None, None, None, None, '7', '1', '7', '21', None, '503', '38', '3', '0', '2']
[datetime.date(2011, 7, 18), None, None, None, None, '8', '1', '18', '27', None, '639', '43', '3', '0', '0']
[datetime.date(2011, 7, 17), None, None, None, None, '5', '0', '5', '40', None, '811', '57', '2', '0', '1']
[datetime.date(2011, 7, 16), None, None, None, None, '8', '5', '8', '24', None, '448', '44', '4', '0', '0']
[datetime.date(2011, 7, 15), None, None, None, None, '7', '0', '10', '24', None, '669', '34', '2', '0', '3']
[datetime.date(2011, 7, 14), None, None, None, None, '7', '0', '8', '22', None, '461', '35', '2', '0', '3']
[datetime.date(2011, 7, 13), None, None, None, None, '7', '0', '10', '30', None, '613', '44', '2', '2', '0']
[datetime.date(2011, 7, 12), None, None, None, None, '7', '1', '6', '27', None, '551', '45', '0', '0', '7']
[datetime.date(2011, 7, 11), None, None, None, None, '8', '0', '15', '32', None, '650', '47', '1', '0', '1']
[datetime.date(2011, 7, 10), None, None, None, None, '14', '0', '20', '42', None, '661', '50', '5', '0', '0']
[datetime.date(2011, 7, 9), None, None, None, None, '9', '0', '11', '38', None, '693', '57', '1', '1', '1']
[datetime.date(2011, 7, 8), None, None, None, None, '11', '3', '10', '30', None, '494', '52', '3', '0', '3']
[datetime.date(2011, 7, 7), None, None, None, None, '4', '0', '7', '30', None, '546', '43', '1', '1', '3']
[datetime.date(2011, 7, 6), None, None, None, None, '8', '1', '15', '15', None, '480', '23', '1', '1', '2']
[datetime.date(2011, 7, 5), None, None, None, None, '5', '1', '6', '24', None, '474', '33', '5', '0', '0']
[datetime.date(2011, 7, 4), None, None, None, None, '9', '4', '14', '18', None, '429', '30', '1', '3', '0']
[datetime.date(2011, 7, 3), None, None, None, None, '7', '1', '10', '32', None, '417', '46', '5', '1', '0']
[datetime.date(2011, 7, 2), None, None, None, None, '7', '0', '9', '21', None, '525', '35', '2', '2', '0']
[datetime.date(2011, 7, 1), None, None, None, None, '6', '0', '9', '18', None, '535', '32', '2', '3', '3']
[datetime.date(2011, 6, 30), None, None, None, None, '7', '1', '7', '18', None, '579', '30', '3', '1', '0']
[datetime.date(2011, 6, 29), None, None, None, None, '6', '1', '5', '26', None, '527', '45', '1', '0', '0']
[datetime.date(2011, 6, 28), None, None, None, None, '9', '0', '10', '13', None, '450', '21', '1', '2', '1']
[datetime.date(2011, 6, 27), None, None, None, None, '7', '0', '8', '39', None, '492', '54', '5', '0', '2']
[datetime.date(2011, 6, 26), None, None, None, None, '4', '0', '6', '32', None, '450', '49', '1', '0', '0']
[datetime.date(2011, 6, 25), None, None, None, None, '5', '0', '10', '35', None, '604', '45', '3', '0', '0']
[datetime.date(2011, 6, 24), None, None, None, None, '3', '0', '4', '21', None, '625', '42', '2', '1', '2']
[datetime.date(2011, 6, 23), None, None, None, None, '3', '0', '3', '33', None, '478', '43', '1', '0', '0']
[datetime.date(2011, 6, 22), None, None, None, None, '7', '0', '6', '30', None, '600', '44', '0', '0', '2']
[datetime.date(2011, 6, 21), None, None, None, None, '9', '1', '11', '21', None, '546', '33', '1', '1', '1']
[datetime.date(2011, 6, 20), None, None, None, None, '13', '0', '20', '33', None, '563', '52', '5', '1', '5']
[datetime.date(2011, 6, 19), None, None, None, None, '8', '0', '13', '29', None, '591', '46', '3', '0', '3']
[datetime.date(2011, 6, 18), None, None, None, None, '4', '1', '4', '31', None, '630', '52', '1', '0', '2']
[datetime.date(2011, 6, 17), None, None, None, None, '8', '1', '9', '31', None, '587', '45', '3', '1', '2']
[datetime.date(2011, 6, 16), None, None, None, None, '4', '0', '4', '17', None, '567', '32', '3', '3', '3']
[datetime.date(2011, 6, 15), None, None, None, None, '6', '1', '7', '34', None, '523', '48', '1', '0', '0']
[datetime.date(2011, 6, 14), None, None, None, None, '5', '0', '11', '25', None, '571', '36', '2', '0', '4']
[datetime.date(2011, 6, 13), None, None, None, None, '7', '1', '7', '32', None, '622', '46', '2', '0', '3']
[datetime.date(2011, 6, 12), None, None, None, None, '9', '2', '8', '30', None, '588', '51', '4', '3', '0']
[datetime.date(2011, 6, 11), None, None, None, None, '8', '0', '11', '33', None, '615', '55', '4', '0', '1']
[datetime.date(2011, 6, 10), None, None, None, None, '7', '0', '10', '26', None, '529', '35', '1', '5', '5']
[datetime.date(2011, 6, 9), None, None, None, None, '7', '0', '10', '26', None, '492', '35', '2', '1', '6']
[datetime.date(2011, 6, 8), None, None, None, None, '8', '1', '6', '35', None, '764', '47', '1', '0', '4']
[datetime.date(2011, 6, 7), None, None, None, None, '7', '0', '6', '35', None, '502', '47', '1', '0', '4']
[datetime.date(2011, 6, 6), None, None, None, None, '14', '1', '17', '66', None, '743', '81', '3', '0', '0']
[datetime.date(2011, 6, 5), None, None, None, None, '11', '2', '17', '26', None, '650', '44', '1', '1', '2']
[datetime.date(2011, 6, 4), None, None, None, None, '7', '2', '10', '28', None, '716', '39', '4', '0', '0']
[datetime.date(2011, 6, 3), None, None, None, None, '7', '0', '10', '22', None, '527', '33', '1', '3', '4']
[datetime.date(2011, 6, 2), None, None, None, None, '5', '0', '7', '22', None, '636', '30', '0', '2', '2']
[datetime.date(2011, 6, 1), None, None, None, None, '10', '1', '12', '22', None, '513', '25', '1', '1', '3']
[datetime.date(2011, 5, 31), None, None, None, None, '6', '0', '7', '17', None, '553', '33', '1', '0', '1']
[datetime.date(2011, 5, 30), None, None, None, None, '10', '1', '9', '33', None, '527', '43', '3', '0', '2']
[datetime.date(2011, 5, 29), None, None, None, None, '5', '0', '9', '23', None, '617', '41', '2', '0', '0']
[datetime.date(2011, 5, 28), None, None, None, None, '11', '0', '21', '40', None, '608', '63', '1', '1', '0']
[datetime.date(2011, 5, 27), None, None, None, None, '8', '0', '10', '32', None, '613', '47', '2', '5', '8']
[datetime.date(2011, 5, 26), None, None, None, None, '9', '0', '10', '21', None, '579', '35', '0', '0', '6']
[datetime.date(2011, 5, 25), None, None, None, None, '2', '0', '3', '17', None, '487', '40', '1', '0', '5']
[datetime.date(2011, 5, 24), None, None, None, None, '6', '0', '8', '20', None, '564', '31', '1', '2', '2']
[datetime.date(2011, 5, 23), None, None, None, None, '7', '0', '11', '26', None, '553', '41', '0', '0', '1']
[datetime.date(2011, 5, 22), None, None, None, None, '9', '4', '11', '33', None, '549', '48', '3', '0', '0']
[datetime.date(2011, 5, 21), None, None, None, None, '7', '1', '6', '26', None, '646', '37', '2', '0', '1']
[datetime.date(2011, 5, 20), None, None, None, None, '8', '1', '7', '24', None, '586', '29', '0', '4', '2']
[datetime.date(2011, 5, 19), None, None, None, None, '7', '0', '8', '18', None, '418', '35', '1', '0', '1']
[datetime.date(2011, 5, 18), None, None, None, None, '8', '0', '8', '21', None, '508', '37', '1', '2', '4']
[datetime.date(2011, 5, 17), None, None, None, None, '3', '0', '3', '20', None, '417', '30', '0', '1', '0']
[datetime.date(2011, 5, 16), None, None, None, None, '7', '0', '10', '32', None, '533', '43', '1', '0', '1']
[datetime.date(2011, 5, 15), None, None, None, None, '7', '0', '11', '22', None, '445', '36', '1', '0', '0']
[datetime.date(2011, 5, 14), None, None, None, None, '6', '0', '9', '26', None, '581', '39', '1', '0', '1']
[datetime.date(2011, 5, 13), None, None, None, None, '0', '0', '0', '21', None, '569', '29', '0', '0', '2']
[datetime.date(2011, 5, 12), None, None, None, None, '12', '1', '14', '21', None, '583', '40', '2', '1', '0']
[datetime.date(2011, 5, 11), None, None, None, None, '5', '0', '5', '39', None, '535', '49', '2', '0', '3']
[datetime.date(2011, 5, 10), None, None, None, None, '0', '0', '0', '30', None, '528', '38', '2', '1', '1']
[datetime.date(2011, 5, 9), None, None, None, None, '7', '2', '9', '33', None, '499', '45', '2', '0', '2']
[datetime.date(2011, 5, 8), None, None, None, None, '3', '0', '4', '23', None, '470', '40', '3', '1', '2']
[datetime.date(2011, 5, 7), None, None, None, None, '5', '0', '10', '23', None, '479', '33', '2', '1', '3']
[datetime.date(2011, 5, 6), None, None, None, None, '7', '0', '8', '25', None, '473', '37', '2', '2', '2']
[datetime.date(2011, 5, 5), None, None, None, None, '6', '1', '12', '27', None, '347', '36', '0', '0', '3']
[datetime.date(2011, 5, 4), None, None, None, None, '12', '0', '14', '15', None, '473', '29', '1', '0', '1']
[datetime.date(2011, 5, 3), None, None, None, None, '3', '0', '5', '17', None, '364', '39', '0', '0', '2']
[datetime.date(2011, 5, 2), None, None, None, None, '3', '0', '7', '24', None, '504', '40', '2', '2', '3']
[datetime.date(2011, 5, 1), None, None, None, None, '3', '0', '4', '24', None, '494', '33', '2', '1', '2']
[datetime.date(2011, 4, 30), None, None, None, None, '9', '2', '9', '20', None, '582', '40', '2', '1', '0']
[datetime.date(2011, 4, 29), None, None, None, None, '6', '0', '8', '17', None, '546', '39', '6', '2', '4']
[datetime.date(2011, 4, 28), None, None, None, None, '4', '1', '3', '18', None, '474', '37', '4', '0', '1']
[datetime.date(2011, 4, 27), None, None, None, None, '7', '0', '9', '26', None, '517', '52', '2', '1', '1']
[datetime.date(2011, 4, 26), None, None, None, None, '6', '1', '5', '64', None, '663', '83', '11', '0', '0']
[datetime.date(2011, 4, 25), None, None, None, None, '2', '0', '2', '19', None, '494', '39', '5', '0', '0']
[datetime.date(2011, 4, 24), None, None, None, None, '1', '0', '1', '13', None, '439', '19', '2', '0', '0']
[datetime.date(2011, 4, 23), None, None, None, None, '3', '0', '6', '14', None, '451', '25', '2', '1', '0']
[datetime.date(2011, 4, 22), None, None, None, None, '5', '0', '6', '14', None, '518', '27', '2', '2', '2']
[datetime.date(2011, 4, 21), None, None, None, None, '4', '0', '4', '24', None, '527', '36', '1', '1', '1']
[datetime.date(2011, 4, 20), None, None, None, None, '5', '1', '9', '33', None, '525', '45', '1', '0', '1']
[datetime.date(2011, 4, 19), None, None, None, None, '3', '0', '3', '24', None, '364', '44', '3', '1', '1']
[datetime.date(2011, 4, 18), None, None, None, None, '6', '0', '6', '23', None, '516', '34', '1', '1', '1']
[datetime.date(2011, 4, 17), None, None, None, None, '5', '2', '5', '29', None, '534', '45', '1', '1', '0']
[datetime.date(2011, 4, 16), None, None, None, None, '7', '1', '8', '24', None, '634', '45', '5', '0', '0']
[datetime.date(2011, 4, 15), None, None, None, None, '9', '0', '9', '18', None, '541', '28', '2', '2', '6']
[datetime.date(2011, 4, 14), None, None, None, None, '6', '0', '6', '22', None, '530', '30', '0', '1', '8']
[datetime.date(2011, 4, 13), None, None, None, None, '8', '1', '7', '15', None, '425', '30', '5', '1', '5']
[datetime.date(2011, 4, 12), None, None, None, None, '6', '0', '8', '23', None, '509', '39', '2', '0', '4']
[datetime.date(2011, 4, 11), None, None, None, None, '3', '0', '3', '20', None, '359', '40', '2', '1', '0']
[datetime.date(2011, 4, 10), None, None, None, None, '2', '0', '9', '22', None, '358', '38', '2', '2', '0']
[datetime.date(2011, 4, 9), None, None, None, None, '3', '0', '3', '28', None, '500', '40', '1', '2', '1']
[datetime.date(2011, 4, 8), None, None, None, None, '1', '0', '1', '15', None, '526', '25', '1', '2', '12']
[datetime.date(2011, 4, 7), None, None, None, None, '4', '1', '4', '19', None, '316', '40', '1', '2', '2']
[datetime.date(2011, 4, 6), None, None, None, None, '4', '0', '4', '21', None, '476', '40', '5', '1', '10']
[datetime.date(2011, 4, 5), None, None, None, None, '2', '0', '2', '18', None, '456', '44', '2', '0', '1']
[datetime.date(2011, 4, 4), None, None, None, None, '7', '0', '9', '26', None, '467', '38', '1', '1', '1']
[datetime.date(2011, 4, 3), None, None, None, None, '9', '0', '13', '29', None, '467', '43', '3', '3', '0']
[datetime.date(2011, 4, 2), None, None, None, None, '5', '0', '6', '19', None, '656', '33', '1', '2', '1']
[datetime.date(2011, 4, 1), None, None, None, None, '8', '0', '14', '30', None, '523', '44', '2', '8', '4']
[datetime.date(2011, 3, 31), None, None, None, None, '3', '0', '3', '16', None, '558', '31', '1', '0', '4']
[datetime.date(2011, 3, 30), None, None, None, None, '7', '0', '11', '19', None, '438', '34', '1', '2', '3']
[datetime.date(2011, 3, 29), None, None, None, None, '4', '0', '4', '17', None, '551', '32', '1', '1', '1']
[datetime.date(2011, 3, 28), None, None, None, None, '3', '1', '2', '28', None, '482', '43', '2', '2', '2']
[datetime.date(2011, 3, 27), None, None, None, None, '1', '0', '1', '15', None, '378', '32', '1', '0', '1']
[datetime.date(2011, 3, 26), None, None, None, None, None, None, None, None, None, None, None, None, None, None]
[datetime.date(2011, 3, 25), None, None, None, None, '3', '0', '3', '15', None, '530', '34', '2', '4', '0']
[datetime.date(2011, 3, 24), None, None, None, None, '6', '0', '7', '14', None, '495', '29', '2', '3', '1']
[datetime.date(2011, 3, 23), None, None, None, None, '4', '1', '3', '17', None, '448', '44', '2', '0', '2']
[datetime.date(2011, 3, 22), None, None, None, None, '4', '0', '7', '19', None, '425', '28', '1', '1', '1']
[datetime.date(2011, 3, 21), None, None, None, None, '6', '0', '9', '18', None, '518', '35', '2', '0', '8']
[datetime.date(2011, 3, 20), None, None, None, None, '3', '0', '3', '21', None, '382', '41', '1', '0', '0']
[datetime.date(2011, 3, 19), None, None, None, None, '4', '0', '4', '31', None, '506', '58', '4', '0', '2']
[datetime.date(2011, 3, 18), None, None, None, None, '6', '0', '9', '17', None, '430', '27', '2', '3', '1']
[datetime.date(2011, 3, 17), None, None, None, None, '9', '1', '9', '23', None, '449', '36', '4', '2', '3']
[datetime.date(2011, 3, 16), None, None, None, None, '7', '0', '9', '24', None, '507', '45', '2', '0', '11']
[datetime.date(2011, 3, 15), None, None, None, None, '6', '0', '8', '24', None, '530', '36', '3', '1', '2']
[datetime.date(2011, 3, 14), None, None, None, None, '6', '0', '10', '17', None, '438', '32', '1', '1', '1']
[datetime.date(2011, 3, 13), None, None, None, None, '5', '0', '5', '18', None, '455', '31', '2', '0', '0']
[datetime.date(2011, 3, 12), None, None, None, None, '4', '0', '4', '17', None, '573', '32', '3', '0', '0']
[datetime.date(2011, 3, 11), None, None, None, None, '2', '0', '2', '12', None, '481', '25', '2', '3', '1']
[datetime.date(2011, 3, 10), None, None, None, None, '2', '0', '2', '28', None, '383', '41', '3', '2', '5']
[datetime.date(2011, 3, 9), None, None, None, None, '2', '0', '3', '36', None, '433', '59', '3', '1', '0']
[datetime.date(2011, 3, 8), None, None, None, None, '5', '0', '5', '30', None, '394', '49', '3', '0', '1']
[datetime.date(2011, 3, 7), None, None, None, None, '6', '0', '8', '47', None, '478', '58', '3', '1', '5']
[datetime.date(2011, 3, 6), None, None, None, None, '4', '0', '11', '20', None, '378', '41', '2', '1', '2']
[datetime.date(2011, 3, 5), None, None, None, None, '6', '2', '4', '32', None, '513', '51', '2', '1', '1']
[datetime.date(2011, 3, 4), None, None, None, None, '4', '0', '5', '21', None, '485', '43', '2', '0', '8']
[datetime.date(2011, 3, 3), None, None, None, None, '3', '1', '3', '22', None, '431', '34', '3', '1', '7']
[datetime.date(2011, 3, 2), None, None, None, None, '1', '0', '1', '19', None, '428', '33', '3', '1', '5']
[datetime.date(2011, 3, 1), None, None, None, None, '2', '0', '2', '21', None, '404', '40', '2', '0', '2']
[datetime.date(2011, 2, 28), None, None, None, None, '0', '0', '0', '10', None, '406', '19', '0', '0', '0']
[datetime.date(2011, 2, 27), None, None, None, None, '3', '0', '5', '18', None, '356', '39', '1', '0', '0']
[datetime.date(2011, 2, 26), None, None, None, None, '4', '0', '5', '18', None, '439', '26', '2', '2', '1']
[datetime.date(2011, 2, 25), None, None, None, None, '4', '0', '8', '14', None, '477', '28', '2', '1', '3']
[datetime.date(2011, 2, 24), None, None, None, None, None, None, None, None, None, None, None, None, None, None]
[datetime.date(2011, 2, 23), None, None, None, None, '3', '0', '3', '22', None, '348', '33', '1', '0', '0']
[datetime.date(2011, 2, 22), None, None, None, None, '3', '1', '3', '9', None, '324', '16', '0', '0', '2']
[datetime.date(2011, 2, 21), None, None, None, None, '1', '0', '2', '6', None, '406', '17', '2', '1', '0']
[datetime.date(2011, 2, 20), None, None, None, None, '4', '0', '6', '15', None, '324', '27', '1', '0', '0']
[datetime.date(2011, 2, 19), None, None, None, None, '5', '0', '6', '19', None, '425', '39', '2', '1', '3']
[datetime.date(2011, 2, 18), None, None, None, None, '7', '0', '11', '21', None, '462', '28', '1', '4', '1']
[datetime.date(2011, 2, 17), None, None, None, None, '4', '0', '4', '16', None, '428', '26', '1', '1', '1']
[datetime.date(2011, 2, 16), None, None, None, None, '5', '1', '10', '13', None, '389', '25', '2', '0', '4']
[datetime.date(2011, 2, 15), None, None, None, None, '3', '0', '3', '26', None, '409', '51', '0', '0', '2']
[datetime.date(2011, 2, 14), None, None, None, None, '9', '0', '10', '10', None, '468', '29', '1', '1', '3']
[datetime.date(2011, 2, 13), None, None, None, None, '3', '0', '7', '24', None, '357', '33', '1', '1', '1']
[datetime.date(2011, 2, 12), None, None, None, None, '4', '0', '7', '19', None, '510', '36', '1', '0', '0']
[datetime.date(2011, 2, 11), None, None, None, None, '7', '0', '9', '17', None, '396', '31', '1', '1', '5']
[datetime.date(2011, 2, 10), None, None, None, None, '11', '1', '13', '22', None, '409', '45', '0', '0', '3']
[datetime.date(2011, 2, 9), None, None, None, None, '4', '1', '4', '31', None, '451', '48', '2', '1', '9']
[datetime.date(2011, 2, 8), None, None, None, None, '5', '0', '6', '21', None, '453', '32', '1', '1', '2']
[datetime.date(2011, 2, 7), None, None, None, None, '3', '1', '3', '13', None, '417', '26', '0', '1', '4']
[datetime.date(2011, 2, 6), None, None, None, None, '5', '2', '4', '20', None, '375', '34', '3', '0', '0']
[datetime.date(2011, 2, 5), None, None, None, None, '5', '1', '6', '19', None, '458', '33', '2', '4', '3']
[datetime.date(2011, 2, 4), None, None, None, None, '2', '0', '2', '16', None, '403', '35', '3', '0', '4']
[datetime.date(2011, 2, 3), None, None, None, None, '2', '0', '12', '14', None, '445', '36', '2', '0', '1']
[datetime.date(2011, 2, 2), None, None, None, None, '3', '1', '2', '11', None, '286', '20', '3', '0', '3']
[datetime.date(2011, 2, 1), None, None, None, None, '8', '0', '8', '14', None, '393', '24', '0', '1', '1']
[datetime.date(2011, 1, 31), None, None, None, None, '2', '1', '4', '11', None, '408', '29', '1', '1', '1']
[datetime.date(2011, 1, 30), None, None, None, None, '4', '0', '5', '16', None, '338', '28', '3', '0', '1']
[datetime.date(2011, 1, 29), None, None, None, None, '5', '1', '9', '23', None, '455', '42', '1', '0', '0']
[datetime.date(2011, 1, 28), None, None, None, None, '1', '0', '1', '31', None, '491', '57', '2', '0', '8']
[datetime.date(2011, 1, 27), None, None, None, None, '1', '0', '1', '11', None, '383', '26', '0', '1', '8']
[datetime.date(2011, 1, 26), None, None, None, None, '1', '0', '1', '15', None, '370', '24', '1', '3', '4']
[datetime.date(2011, 1, 25), None, None, None, None, '5', '0', '7', '4', None, '436', '19', '2', '0', '7']
[datetime.date(2011, 1, 24), None, None, None, None, '6', '0', '8', '16', None, '374', '40', '5', '1', '2']
[datetime.date(2011, 1, 23), None, None, None, None, '4', '0', '7', '19', None, '421', '27', '8', '0', '0']
[datetime.date(2011, 1, 22), None, None, None, None, '5', '0', '13', '18', None, '407', '31', '1', '1', '0']
[datetime.date(2011, 1, 21), None, None, None, None, '3', '0', '3', '16', None, '365', '23', '2', '1', '4']
[datetime.date(2011, 1, 20), None, None, None, None, '4', '0', '4', '16', None, '377', '26', '1', '0', '7']
[datetime.date(2011, 1, 19), None, None, None, None, '3', '0', '4', '13', None, '467', '26', '3', '2', '6']
[datetime.date(2011, 1, 18), None, None, None, None, '11', '3', '22', '11', None, '423', '38', '1', '1', '1']
[datetime.date(2011, 1, 17), None, None, None, None, '3', '0', '4', '10', None, '480', '22', '4', '0', '1']
[datetime.date(2011, 1, 16), None, None, None, None, '2', '0', '2', '24', None, '415', '40', '3', '0', '0']
[datetime.date(2011, 1, 15), None, None, None, None, '7', '1', '7', '20', None, '482', '36', '1', '0', '0']
[datetime.date(2011, 1, 14), None, None, None, None, '3', '0', '3', '18', None, '419', '32', '2', '1', '4']
[datetime.date(2011, 1, 13), None, None, None, None, '5', '0', '5', '16', None, '301', '31', '0', '4', '2']
[datetime.date(2011, 1, 12), None, None, None, None, '5', '0', '6', '14', None, '430', '30', '1', '0', '5']
[datetime.date(2011, 1, 11), None, None, None, None, '2', '0', '2', '18', None, '418', '39', '2', '0', '0']
[datetime.date(2011, 1, 10), None, None, None, None, '5', '1', '5', '10', None, '395', '32', '5', '0', '10']
[datetime.date(2011, 1, 9), None, None, None, None, '2', '0', '2', '15', None, '367', '36', '5', '0', '0']
[datetime.date(2011, 1, 8), None, None, None, None, '4', '1', '5', '20', None, '400', '34', '5', '0', '0']
[datetime.date(2011, 1, 7), None, None, None, None, '0', '0', '0', '13', None, '463', '22', '3', '4', '2']
[datetime.date(2011, 1, 6), None, None, None, None, '3', '1', '2', '10', None, '280', '18', '3', '2', '0']
[datetime.date(2011, 1, 5), None, None, None, None, '2', '0', '3', '11', None, '413', '26', '2', '1', '9']
[datetime.date(2011, 1, 4), None, None, None, None, '5', '2', '5', '7', None, '429', '24', '0', '2', '0']
[datetime.date(2011, 1, 3), None, None, None, None, '7', '2', '7', '17', None, '450', '32', '2', '0', '0']
[datetime.date(2011, 1, 2), None, None, None, None, '2', '1', '2', '2', None, '268', '12', '1', '0', '1']
[datetime.date(2011, 1, 1), None, None, None, None, '3', '0', '4', '19', None, '581', '44', '5', '0', '0']
[datetime.date(2010, 12, 31), None, None, None, None, '3', '0', '3', '9', None, '457', '17', '1', '2', '1']
[datetime.date(2010, 12, 30), None, None, None, None, '2', '0', '3', '7', None, '465', '20', '0', '0', '2']
[datetime.date(2010, 12, 29), None, None, None, None, '1', '0', '1', '8', None, '408', '21', '1', '1', '3']
[datetime.date(2010, 12, 28), None, None, None, None, '5', '1', '6', '5', None, '365', '22', '2', '0', '3']
[datetime.date(2010, 12, 27), None, None, None, None, '6', '0', '7', '16', None, '527', '33', '1', '0', '1']
[datetime.date(2010, 12, 26), None, None, None, None, '7', '1', '17', '8', None, '388', '17', '1', '0', '0']
[datetime.date(2010, 12, 25), None, None, None, None, '1', '0', '2', '11', None, '387', '26', '4', '1', '0']
[datetime.date(2010, 12, 24), None, None, None, None, '7', '1', '9', '7', None, '373', '22', '1', '0', '0']
[datetime.date(2010, 12, 23), None, None, None, None, '6', '1', '12', '20', None, '628', '36', '5', '0', '10']
[datetime.date(2010, 12, 22), None, None, None, None, '0', '0', '0', '14', None, '400', '37', '2', '0', '4']
[datetime.date(2010, 12, 21), None, None, None, None, '7', '1', '8', '10', None, '486', '22', '0', '0', '1']
[datetime.date(2010, 12, 20), None, None, None, None, '5', '0', '8', '8', None, '384', '16', '1', '0', '1']
[datetime.date(2010, 12, 19), None, None, None, None, '5', '0', '9', '11', None, '358', '31', '2', '0', '0']
[datetime.date(2010, 12, 18), None, None, None, None, '2', '0', '8', '26', None, '506', '35', '1', '0', '5']
[datetime.date(2010, 12, 17), None, None, None, None, '5', '0', '5', '10', None, '450', '20', '4', '2', '2']
[datetime.date(2010, 12, 16), None, None, None, None, '3', '0', '3', '11', None, '402', '29', '3', '2', '3']
[datetime.date(2010, 12, 15), None, None, None, None, '4', '0', '4', '5', None, '390', '17', '1', '0', '5']
[datetime.date(2010, 12, 14), None, None, None, None, '4', '0', '4', '10', None, '467', '24', '1', '0', '5']
[datetime.date(2010, 12, 13), None, None, None, None, '5', '0', '6', '10', None, '452', '23', '2', '1', '3']
[datetime.date(2010, 12, 12), None, None, None, None, '4', '0', '6', '8', None, '385', '22', '3', '0', '0']
[datetime.date(2010, 12, 11), None, None, None, None, '4', '1', '4', '13', None, '438', '29', '2', '2', '0']
[datetime.date(2010, 12, 10), None, None, None, None, '9', '0', '9', '8', None, '485', '21', '1', '2', '5']
[datetime.date(2010, 12, 9), None, None, None, None, '8', '1', '9', '7', None, '400', '23', '5', '3', '3']
[datetime.date(2010, 12, 8), None, None, None, None, '3', '0', '3', '12', None, '413', '26', '0', '1', '0']
[datetime.date(2010, 12, 7), None, None, None, None, '3', '0', '4', '9', None, '409', '25', '3', '0', '2']
[datetime.date(2010, 12, 6), None, None, None, None, '4', '0', '6', '10', None, '420', '24', '2', '0', '0']
[datetime.date(2010, 12, 5), None, None, None, None, '0', '0', '0', '6', None, '334', '18', '0', '0', '0']
[datetime.date(2010, 12, 4), None, None, None, None, '3', '0', '6', '5', None, '460', '14', '2', '1', '1']
[datetime.date(2010, 12, 3), None, None, None, None, '7', '2', '5', '7', None, '465', '17', '0', '0', '1']
[datetime.date(2010, 12, 2), None, None, None, None, '2', '1', '1', '4', None, '371', '8', '0', '1', '0']
[datetime.date(2010, 12, 1), None, None, None, None, '2', '1', '1', '8', None, '377', '14', '1', '0', '2']
[datetime.date(2010, 11, 30), None, None, None, None, '7', '0', '7', '4', None, '388', '9', '1', '1', '1']
